# source: EASA 'ANP Archive tables - Version 2.3' (archive_anp_v2.3.zip, members dated 2023-06-26)
# zip sha256 6147f05ea50f57df816ad2bbf8a1e870bcc74f253fb32bfeea5f468ea85d852f; ANP2.3_Aircraft.csv sha256 90749eba0d6bfbcc4b6ef1e888c92d78c1da6c50acbc9ebac4aea3b5804ea98d; ANP2.3_Aerodynamic_coefficients.csv sha256 cbebe5b376f1c087ba2fd4c2ea6af6254360eea401aab74cf1792f639251d482
# rows for every ANP ID referenced by coverage_matrix.csv (native reading or official substitute); ';'-separated as in the source
# Doc 29 4th ed. Vol 2 eq. B-24: V_CA = D*sqrt(W) (landing flap D, W in lbf, V in kt); B-25 uses R = drag-to-lift ratio for the flap/gear setting
[ANP2.3_Aircraft.csv]
ACFT_ID;Description;Engine Type;Number Of Engines;Weight Class;Owner Category;Max Gross Takeoff Weight (lb);Max Gross Landing Weight (lb);Max Landing Distance (ft);Max Sea Level Static Thrust (lb);Noise Chapter;NPD_ID;Power Parameter;Approach Spectral Class ID;Departure Spectral Class ID;Lateral Directivity Identifier
1900D;Beech 1900D / PT6A67;Turboprop;2;Large;Commercial;16950;14940;1696;3367;1;PT6A67;CNT (lb);213;109;Prop
717200;Boeing 717-200 / BR 715;Jet;2;Large;Commercial;121000;110000;4600;18000;3;BR715;CNT (lb);203;105;Fuselage
727200;Boeing 727-200 / JT8D-7;Jet;3;Large;Commercial;217600;163300;5571;11895;1;3JT8D;CNT (lb);201;101;Fuselage
727D15;Boeing 727-200 / JT8D-15;Jet;3;Large;Commercial;208000;169000;4922;15500;1;3JT8D;CNT (lb);201;101;Fuselage
727D17;Boeing 727-200 / JT8D-17;Jet;3;Large;Commercial;208000;169000;5444;16000;2;3JT8DQ;CNT (lb);201;101;Fuselage
727Q15;Boeing 727-200 / JT8D-15QN;Jet;3;Large;Commercial;208000;169000;4922;15500;2;3JT8DQ;CNT (lb);201;101;Fuselage
727Q9;Boeing 727-200 / JT8D-9;Jet;3;Large;Commercial;191000;160000;5444;14500;2;3JT8DQ;CNT (lb);201;101;Fuselage
737500;Boeing 737-500 / CFM56-3C-1;Jet;2;Large;Commercial;133500;111000;4551;20000;3;CFM563;CNT (lb);202;102;Wing
737700;Boeing 737-700 / CFM56-7B24;Jet;2;Large;Commercial;154500;129200;4445;24000;3;CF567B;CNT (lb);206;104;Wing
757300;Boeing 757-300 / RB211-535E4B;Jet;2;Large;Commercial;275000;224000;5651;43100;3;RR535E;CNT (lb);203;103;Wing
767400;Boeing 767-400ER / CF6-80C2B(F) ;Jet;2;Heavy;Commercial;450000;340000;6000;58685;3;CF680C;CNT (lb);205;102;Wing
767CF6;Boeing 767-200 / CF6-80A;Jet;2;Heavy;Commercial;315500;270000;4700;48000;3;2CF680;CNT (lb);203;103;Wing
767JT9;Boeing 767-200 / JT9D-7R4D;Jet;2;Heavy;Commercial;351000;270000;4744;48000;3;2CF680;CNT (lb);203;103;Wing
A300-622R;Airbus A300-622R / PW4158;Jet;2;Heavy;Commercial;378533;308647;4735;58000;3;PW4158;CNT (lb);202;103;Wing
A300B4-203;Airbus A300B4-200 / CF6-50C2;Jet;2;Heavy;Commercial;364000;295000;5367;52500;3;2CF650;CNT (lb);203;103;Wing
BEC58P;Raytheon BARON 58P / TS10-520-L;Piston;2;Small;General Aviation;6100;6100;2733;779;0;TSIO52;CNT (% of Max Static Thrust);215;109;Prop
CIT3;Cessna Citation III / TFE731-3-100S;Jet;2;Large;General Aviation;20000;17000;2770;3650;3;TF7313;CNT (lb);216;113;Fuselage
CL600;Canadair CL-600 / ALF502L;Jet;2;Large;General Aviation;36000;33000;3300;7500;3;AL502L;CNT (lb);216;113;Fuselage
CL601;Canadair CL-601 / CF34-3A;Jet;2;Large;General Aviation;43100;36000;3550;9220;3;CF34;CNT (lb);216;113;Fuselage
CNA182;Cessna 182H / Continental O-470-R;Piston;1;Small;General Aviation;2800;2800;1544;965;2;O470R;CNT (lb);215;113;Prop
CNA208;Cessna 208 / PT6A-114;Turboprop;1;Small;General Aviation;8750;8500;1740;2300;3;PT6A114;CNT (lb);210;109;Prop
CNA20T;Cessna T206H / Lycoming TIO-540-AJ1A;Piston;1;Small;General Aviation;3600;3600;1880;825;0;TIO540;Other (RPM);215;109;Prop
CNA441;Cessna CONQUEST II / TPE331-8;Turboprop;2;Small;Commercial;9900;9400;1939;1535;0;TPE331;CNT (% of Max Static Thrust);210;111;Prop
CNA500;Cessna Citation II / JT15D-4;Jet;2;Large;General Aviation;14700;14000;3050;2500;3;JT15D1;CNT (lb);216;113;Fuselage
CNA510;Cessna Mustang Model 510 / PW615F;Jet;2;Small;Commercial;8645;7200;3010;1466;0;PW615F;CNT (lb);203;113;Fuselage
CNA525C;Cessna Citation CJ4 525C / FJ44-4A;Jet;2;Small;Commercial;16950;15500;3010;3600;4;FJ44-4;CNT (lb);235;136;Fuselage
CNA55B;Cessna 550 Citation Bravo / PW530A;Jet;2;Large;General Aviation;14800;13500;3010;2863;0;PW530A;CNT (lb);203;113;Fuselage
CNA560E;Cessna Citation Encore 560 / PW535A;Jet;2;Small;Commercial;16300;13680;3000;3313;3;2PW535;CNT (lb);238;138;Fuselage
CNA560U;Cessna Citation Ultra 560 / JT15D-5D;Jet;2;Small;Commercial;16300;13680;2700;3029;3;2J155D;CNT (lb);237;113;Fuselage
CNA560XL;Cessna Citation Excel 560 / PW545A;Jet;2;Small;Commercial;20000;16830;3000;3824;3;PW545A;CNT (lb);238;137;Fuselage
CNA680;Cessna Citation Sovereign 680 / PW306C;Jet;2;Small;Commercial;30000;24390;3010;5749;3;PW306C;CNT (lb);236;136;Fuselage
CNA750;Cessna Citation X / Rolls Royce Allison AE3007C;Jet;2;Large;General Aviation;35700;31800;3500;6407;3;AE300C;CNT (lb);202;105;Fuselage
CRJ9-ER;Bombardier CL-600-2D15 / CL-600-2D24 / CF34-8C5;Jet;2;Large;Commercial;82500;73500;5779;13525;3;CF348C5;CNT (lb);216;113;Fuselage
DHC6;De Havilland DASH 6 / PT6A-27;Turboprop;2;Small;Commercial;12500;12300;1500;2000;0;PT6A27;CNT (% of Max Static Thrust);210;109;Prop
DHC8;Bombardier de Havilland DASH 8-100 / PW121;Turboprop;2;Large;Commercial;34500;33900;3000;4750;3;PW120;CNT (% of Max Static Thrust);213;112;Prop
DO328;Dornier 328-100 / PW119C;Turboprop;2;Large;Commercial;30843;29167;3825;6745;3;PW119C;CNT (lb);214;109;Prop
ECLIPSE500;Eclipse 500 / PW610F;Jet;2;Small;General Aviation;6000;5600;2389;1031;3;PW610F;CNT (lb);201;103;Fuselage
EMB120;Embraer 120 ER / Pratt & Whitney PW118;Turboprop;2;Large;Commercial;26433;25794;5571;4000;3;EPW118;CNT (lb);213;109;Prop
EMB145;Embraer 145 ER / Allison AE3007;Jet;2;Large;Commercial;45420;41230;4232;7500;3;AE3007;CNT (lb);216;113;Fuselage
EMB14L;Embraer 145 LR / Allison AE3007A1;Jet;2;Large;Commercial;48500;42550;4232;7500;3;AE3007;CNT (lb);216;113;Fuselage
EMB175;Embraer ERJ170-200;Jet;2;Large;Commercial;85517;74957;4130;13800;3;CF348E;CNT (lb);216;113;Wing
F10065;Fokker 100 / TAY 650-15;Jet;2;Large;Commercial;98000;88000;4704;15100;3;TAY650;CNT (lb);201;101;Fuselage
FAL20;Dassault FALCON 20 / CF700-2D-2;Jet;2;Large;General Aviation;28700;27300;2490;4500;2;CF700;CNT (lb);203;113;Fuselage
GIIB;Gulfstream GIIB / GIII - SPEY 511-8;Jet;2;Large;General Aviation;69700;58500;3250;11400;2;SPEYHK;CNT (lb);216;104;Fuselage
GIV;Gulfstream GIV-SP / TAY 611-8;Jet;2;Large;General Aviation;74600;66000;3190;13850;3;TAYGIV;CNT (lb);203;113;Fuselage
GV;Gulfstream GV / BR 710;Jet;2;Large;General Aviation;90500;75300;2760;14750;3;BR710;CNT (lb);205;105;Fuselage
HS748A;Hawker Siddeley HS-748 / DART MK532-2;Turboprop;2;Large;Commercial;46500;43000;3360;5150;2;RDA532;CNT (% of Max Static Thrust);212;110;Prop
IA1125;IAI-1125 ASTRA / TFE731-3A;Jet;2;Large;General Aviation;23500;20700;3689;3700;3;TF7313;CNT (lb);216;113;Fuselage
LEAR35;Learjet 36 / TFE731-2;Jet;2;Large;General Aviation;18300;15300;3076;3500;3;TF7312;CNT (lb);216;113;Fuselage
MD82;McDonnell Douglas MD-82 / JT8D-217A;Jet;2;Large;Commercial;149500;130000;4920;20900;3;2JT8D2;CNT (lb);204;104;Fuselage
MD83;McDonnell Douglas MD-83 / JT8D-219;Jet;2;Large;Commercial;160000;139500;5200;21700;3;2JT8D2;CNT (lb);204;104;Fuselage
MU3001;Mitsubishi MU300-10 Diamond II / JT15D-5;Jet;2;Large;General Aviation;14100;13200;2800;2500;3;JT15D5;CNT (lb);203;113;Fuselage
PA28;Piper Warrior PA-28-161 / O-320-D3G;Piston;1;Small;General Aviation;2325;2325;1695;400;0;O320D3;Other (RPM);213;113;Prop
PA31;Piper Navajo Chieftain PA-31-350 / TIO-5;Piston;2;Small;General Aviation;7000;7000;1850;1481;0;TIO542;Other (RPM);213;109;Prop
PA42;Piper PA-42 / PT6A-41;Turboprop;2;Small;General Aviation;11200;10330;3300;1800;3;PT6A41;CNT (lb);213;109;Prop
SF340;Saab SF340B / CT7-9B;Turboprop;2;Large;Commercial;27300;26500;3470;4067;3;CT75;CNT (% of Max Static Thrust);211;110;Prop

[ANP2.3_Aerodynamic_coefficients.csv]
ACFT_ID;Op Type;Flap_ID;B;C;D;R
CNA560U;A;D 35;;;0.811918;0.132402
CNA560U;A;ZERO;;;;0.070000
CNA560U;D;15;0.038136;1.069934;;0.135230
CNA560U;D;7;0.041179;1.105180;;0.126990
CNA560U;D;ZERO;;;;0.070000
CNA560XL;A;D 15U;;;0.911890;0.085550
CNA560XL;A;D 35D;;;0.861790;0.126192
CNA560XL;A;ZERO;;;;0.074551
CNA560XL;D;15;0.030657;1.045811;;0.138520
CNA560XL;D;7;0.035712;1.095308;;0.135050
CNA560XL;D;ZERO;;;;0.074551
CNA680;A;15 GU;;;0.717794;0.093247
CNA680;A;35 GD;;;0.662727;0.146827
CNA680;A;ZERO;;;;0.105329
CNA680;D;15;0.027468;0.725152;;0.127804
CNA680;D;7;0.030105;0.764412;;0.122083
CNA680;D;ZERO;;;;0.105329
CNA750;A;15_GD;;;0.753068;0.174519
CNA750;A;15_GU;;;0.753068;0.146147
CNA750;A;35_GD;;;0.714646;0.250382
CNA750;A;5_GU;;;0.799175;0.118139
CNA750;A;ZERO;;;;0.096475
CNA750;D;15;0.034761;0.787004;;0.128220
CNA750;D;5;0.038446;0.825110;;0.122657
CNA750;D;ZERO;;;;0.096475
CRJ9-ER;A;20;;;;0.097600
CRJ9-ER;A;D-45;;;0.580100;0.155100
CRJ9-ER;A;U-45;;;;0.150400
CRJ9-ER;A;ZERO;;;;0.065500
CRJ9-ER;D;0-204;;;;0.059900
CRJ9-ER;D;0-250;;;;0.064100
CRJ9-ER;D;D-8;0.017700;0.590200;;0.097800
CRJ9-ER;D;U-8;;;;0.077500
CRJ9-ER;D;ZERO;;;;0.065500
DHC6;A;D-INTR;;;;0.125975
DHC6;A;D-L;;;0.577068;0.176949
DHC6;A;INTR;;;;0.090222
DHC6;A;ZERO;;;;0.075000
DHC6;D;INTR;;;;0.090222
DHC6;D;TO;0.031032;0.787095;;0.105443
DHC6;D;ZERO;;;;0.075000
DHC8;A;5;;;;0.078080
DHC8;A;D-15;;;0.549690;0.092335
DHC8;A;D-35;;;0.509610;0.100860
DHC8;A;D-5;;;0.601230;0.087745
DHC8;A;U-15;;;;0.080204
DHC8;A;U-5;;;;0.073647
DHC8;A;ZERO;;;;0.072424
DHC8;D;15;0.017361;0.566680;;0.085190
DHC8;D;5;0.017289;0.613420;;0.078080
DHC8;D;ZERO;;;;0.072424
DO328;A;F32APP;;;0.638000;0.096100
DO328;A;ZERO-A;;;;0.091600
DO328;D;F12-D;0.016000;0.666000;;0.066400
DO328;D;ZERO;;;;0.091600
DO328;D;ZERO-C;;;;0.120600
ECLIPSE500;A;A_A_DN;;;1.273746;0.133462
ECLIPSE500;A;A_T_DN;;;;0.178304
ECLIPSE500;D;TO_DN;0.100203;1.381422;;0.105314
ECLIPSE500;D;TO_UP;;1.381422;;0.086185
ECLIPSE500;D;UP_DN;;1.690947;;0.103009
ECLIPSE500;D;UP_UP;;1.690947;;0.073313
EMB120;A;15;;;;0.101400
EMB120;A;D-25;;;0.837000;0.080100
EMB120;A;D-45;;;0.782000;0.130500
EMB120;A;ZERO;;;;0.083400
EMB120;D;15;0.029700;0.820000;;0.101400
EMB120;D;ZERO;;0.929000;;0.083400
EMB145;A;D-22;;;0.683600;0.129100
EMB145;A;D-45;;;0.681100;0.180900
EMB145;A;ZERO;;;;0.069100
EMB145;D;9;;0.650300;;0.082500
EMB145;D;9-GEAR;0.021800;0.656200;;0.104800
EMB145;D;ZERO;;;;0.069100
EMB14L;A;D-22;;;0.683600;0.129100
EMB14L;A;D-45;;;0.681100;0.180900
EMB14L;A;ZERO;;;;0.069400
EMB14L;D;9;;0.650300;;0.083000
EMB14L;D;9-GEAR;0.021200;0.656200;;0.083000
EMB14L;D;ZERO;;;;0.069400
EMB175;A;FULL;;;0.498200;0.145800
EMB175;D;1;0.015900;0.578990;;0.077300
EMB175;D;ZERO;;;;0.066000
F10065;A;D-42;;;0.473100;0.156500
F10065;A;INT2;;;;0.091100
F10065;A;TO;;;;0.069300
F10065;A;U-INT;;;;0.112900
F10065;D;INT2;;;;0.091100
F10065;D;TO;0.012300;0.521000;;0.069300
F10065;D;ZERO;;;;0.069300
FAL20;A;D-25;;;0.804634;0.117238
FAL20;A;D-40;;;0.792624;0.136348
FAL20;A;INTR;;;;0.084391
FAL20;A;ZERO;;;;0.070000
FAL20;D;10;0.035696;0.807797;;0.098781
FAL20;D;INTR;;;;0.084391
FAL20;D;ZERO;;;;0.070000
GIIB;A;L-0-U;;;;0.072200
GIIB;A;L-10-U;;;;0.073500
GIIB;A;L-20-D;;;;0.109100
GIIB;A;L-39-D;;;0.562984;0.150900
GIIB;D;T-0-U;;;;0.073800
GIIB;D;T-10-U;;;;0.072900
GIIB;D;T-20-D;0.016200;0.583000;;0.106300
GIV;A;L-0-U;;;;0.060000
GIV;A;L-20-D;;;;0.106300
GIV;A;L-39-D;;;0.580500;0.140300
GIV;D;T-0-U;;;;0.058600
GIV;D;T-10-U;;;;0.066600
GIV;D;T-20-D;0.014600;0.579800;;0.103500
GIV;D;T-20-U;;;;0.079700
GV;A;L-0-U;;;;0.061700
GV;A;L-20-D;;;;0.097400
GV;A;L-20-U;;;;0.074900
GV;A;L-39-D;;;0.490800;0.132800
GV;D;T-0-U;;;;0.058000
GV;D;T-10-U;;;;0.060600
GV;D;T-20-D;0.011780;0.516000;;0.095300
GV;D;T-20-U;;;;0.074300
HS748A;A;D-30;;;0.458130;0.138490
HS748A;A;D-INTR;;;;0.106745
HS748A;A;INTR;;;;0.088176
HS748A;A;ZERO;;;;0.075000
HS748A;D;INTR;;;;0.088176
HS748A;D;TO;0.012271;0.542574;;0.101351
HS748A;D;ZERO;;;;0.075000
IA1125;A;D-40;;;0.967478;0.136393
IA1125;A;D-INTR;;;;0.118618
IA1125;A;INTR;;;;0.085422
IA1125;A;ZERO;;;;0.070000
IA1125;D;12;0.040745;0.963488;;0.100843
IA1125;D;INTR;;;;0.085422
IA1125;D;ZERO;;;;0.070000
LEAR35;A;10;;;;0.089112
LEAR35;A;D-40;;;1.087560;0.150688
LEAR35;A;D-INTR;;;;0.129456
LEAR35;A;ZERO;;;;0.070000
LEAR35;D;10;;;;0.089112
LEAR35;D;20;0.043803;1.059850;;0.108224
LEAR35;D;ZERO;;;;0.070000
MD82;D;11;0.009248;0.423600;;0.079690
MD82;D;INT1;;;;0.076250
MD82;D;INT2;;;;0.063370
MD82;D;INT3;;;;0.061960
MD82;D;INT4;;;;0.063400
MD82;D;T_15;0.009267;0.420216;;0.086000
MD82;D;T_INT;;;;0.065000
MD82;D;T_ZERO;;;;0.061000
MD82;D;ZERO;;;;0.066430
MD83;D;11;0.009301;0.422700;;0.079800
MD83;D;INT1;;;;0.076660
MD83;D;INT2;;;;0.066400
MD83;D;INT3;;;;0.062470
MD83;D;INT4;;;;0.062360
MD83;D;T_15;0.009384;0.420307;;0.086000
MD83;D;T_INT;;;;0.066400
MD83;D;T_ZERO;;;;0.061100
MD83;D;ZERO;;;;0.065730
MU3001;A;1;;;;0.081880
MU3001;A;D-30;;;1.073080;0.147487
MU3001;A;D-INTR;;;;0.114684
MU3001;A;ZERO;;;;0.070000
MU3001;D;1;0.065703;1.152900;;0.081880
MU3001;D;10;0.055318;1.072900;;0.092850
MU3001;D;ZERO;;;;0.070000
PA42;A;30-DN;;;1.092130;0.146790
PA42;A;ZERO-A;;;;0.087856
PA42;D;ZER-DN;0.067960;1.011055;;0.080880
PA42;D;ZERO;;;;0.087856
PA42;D;ZERO-C;;;;0.139096
PA42;D;ZERO-T;;;;0.076510
SF340;A;5;;;;0.105831
SF340;A;D-35;;;0.756740;0.147912
SF340;A;D-INTR;;;;0.111456
SF340;A;ZERO;;;;0.075000
SF340;D;15;0.026303;0.746174;;0.136662
SF340;D;5;;;;0.105831
SF340;D;ZERO;;;;0.075000
